Name,BioProject,BioSample,SRA,Assembly,Collection
MMMOSAM:d1b05483-ebe8-4b2d-be60-cabaa78a7559,PRJNA604975,SAMN18254339,SRR13991744,NA,Oxford
MMMOSAM:d198b16e-f8b5-4156-a66f-0b07e42346a0,PRJNA604975,SAMN18254342,SRR13991745,NA,Oxford
MMMOSAM:d159a3b4-c255-4c60-b269-2cc646dcc8d7,PRJNA604975,SAMN18254344,SRR13991746,NA,Oxford
MMMOSAM:d12fecbe-e39f-4608-85bf-309a5e69fb5f,PRJNA604975,SAMN18254347,SRR13991747,NA,Oxford
MMMOSAM:d11ab108-deaf-45c9-b45d-dc7ae62ed9b3,PRJNA604975,SAMN18254348,SRR13991748,NA,Oxford
MMMOSAM:d0f66d41-e03e-4d4e-8c04-b3b9907cf6bc,PRJNA604975,SAMN18254349,SRR13991749,NA,Oxford
MMMOSAM:d0b2b2c3-1066-4d87-9acc-ddae7f83551e,PRJNA604975,SAMN18254352,SRR13991750,NA,Oxford
MMMOSAM:d05b58b7-5803-40c2-bcbb-6177cdc7773e,PRJNA604975,SAMN18254354,SRR13991751,NA,Oxford
MMMOSAM:cfd05773-4cd3-46da-9dcd-d36d3e6cb809,PRJNA604975,SAMN18254357,SRR13991752,NA,Oxford
MMMOSAM:cfad83ab-bc7d-4c98-887a-2a42aff3b0f8,PRJNA604975,SAMN18254358,SRR13991753,NA,Oxford
MMMOSAM:29a83ab4-203d-4e55-848f-ed8726d08a58,PRJNA604975,SAMN18262953,SRR13991754,NA,Oxford
MMMOSAM:67b188c5-3087-4967-aadd-54960c2c8b08,PRJNA604975,SAMN18257310,SRR13991755,NA,Oxford
MMMOSAM:295a18ee-47a9-4260-b808-a1b800ce2f0d,PRJNA604975,SAMN18262954,SRR13991756,NA,Oxford
MMMOSAM:67a8b714-c04c-4e35-aada-7f277b4d8cfa,PRJNA604975,SAMN18257312,SRR13991757,NA,Oxford
MMMOSAM:67a37add-2905-48a9-b903-44a59b443e5d,PRJNA604975,SAMN18257313,SRR13991758,NA,Oxford
MMMOSAM:293df4d6-3962-4a9e-84d5-c0ca4d02430e,PRJNA604975,SAMN18262956,SRR13991759,NA,Oxford
MMMOSAM:28fb0bb6-7d40-4c52-ac23-b49b6c20c903,PRJNA604975,SAMN18262959,SRR13991760,NA,Oxford
MMMOSAM:28f9b9b8-5eca-4bb6-8299-00e0088edf83,PRJNA604975,SAMN18262960,SRR13991761,NA,Oxford
MMMOSAM:66f8fcb4-05b0-4219-bdd8-038ba80d5c3f,PRJNA604975,SAMN18257317,SRR13991762,NA,Oxford
MMMOSAM:66c062d1-c38d-4a38-8a76-9664d6838e80,PRJNA604975,SAMN18257318,SRR13991763,NA,Oxford
MMMOSAM:28cfd66c-4b98-4dd5-8f32-eabeef3fe2fb,PRJNA604975,SAMN18262961,SRR13991764,NA,Oxford
MMMOSAM:66975b3c-819b-4ff3-aeb9-2bc680766718,PRJNA604975,SAMN18257320,SRR13991765,NA,Oxford
MMMOSAM:666de469-3598-4e1e-9d9b-691b1e3d490b,PRJNA604975,SAMN18257322,SRR13991766,NA,Oxford
MMMOSAM:66599aa2-8b49-448c-a7a9-202a1e134d2f,PRJNA604975,SAMN18257323,SRR13991767,NA,Oxford
MMMOSAM:661052b4-6c7d-4d79-85ba-bf81021612dd,PRJNA604975,SAMN18257325,SRR13991768,NA,Oxford
MMMOSAM:289a9298-daae-4275-bfb6-e2c01d3c7e72,PRJNA604975,SAMN18262964,SRR13991769,NA,Oxford
MMMOSAM:65bb2a5c-0256-4f6c-838e-d44c14bf0797,PRJNA604975,SAMN18257327,SRR13991770,NA,Oxford
MMMOSAM:65aa82e6-35d3-414b-aff3-92b68515afc0,PRJNA604975,SAMN18257328,SRR13991771,NA,Oxford
MMMOSAM:287e7e98-f7ab-477d-b4a5-46541ffda33d,PRJNA604975,SAMN18262965,SRR13991772,NA,Oxford
MMMOSAM:28599c5b-fb74-4d4c-8adf-4546b0c13db7,PRJNA604975,SAMN18262966,SRR13991773,NA,Oxford
MMMOSAM:28274349-de2b-49e5-899c-80757f8819cb,PRJNA604975,SAMN18262969,SRR13991774,NA,Oxford
MMMOSAM:651a1eab-e404-4c02-b8af-d54b7ed65dac,PRJNA604975,SAMN18257332,SRR13991775,NA,Oxford
MMMOSAM:651276a0-4fba-4644-8efe-333788705603,PRJNA604975,SAMN18257333,SRR13991776,NA,Oxford
MMMOSAM:281d0ecf-b18c-46c9-95e0-f46cbcd2e826,PRJNA604975,SAMN18262970,SRR13991777,NA,Oxford
MMMOSAM:280d7931-1586-474e-a3d5-dc4700fe7f1e,PRJNA604975,SAMN18262971,SRR13991778,NA,Oxford
MMMOSAM:27e98e2f-8936-4799-b3fa-979a10b866ea,PRJNA604975,SAMN18262974,SRR13991779,NA,Oxford
MMMOSAM:64a1dd13-b765-488c-93d9-5c61daf8860a,PRJNA604975,SAMN18257337,SRR13991780,NA,Oxford
MMMOSAM:642f2afb-de8b-4c24-b59f-43ec97446e18,PRJNA604975,SAMN18257338,SRR13991781,NA,Oxford
MMMOSAM:c4e0cd51-ac0e-486f-9dd5-a14e04ef6a6d,PRJNA604975,SAMN18254459,SRR13991782,NA,Oxford
MMMOSAM:c4b7fee9-d1cd-42c4-b10a-2e7e3f19ef2f,PRJNA604975,SAMN18254460,SRR13991783,NA,Oxford
MMMOSAM:7e2170f0-1a3d-4274-852f-4b0f23c4e1b8,PRJNA604975,SAMN18257107,SRR13991784,NA,Oxford
MMMOSAM:7da27f67-f6f9-4a35-a6fd-d1624b92b5df,PRJNA604975,SAMN18257110,SRR13991785,NA,Oxford
MMMOSAM:7d86349c-7bac-4515-936f-fc68a016e621,PRJNA604975,SAMN18257111,SRR13991786,NA,Oxford
MMMOSAM:c43dd2a5-937f-403c-b171-38e1bab9195a,PRJNA604975,SAMN18254464,SRR13991787,NA,Oxford
MMMOSAM:c4325c17-b686-459a-b7ce-5759dc5aa6c0,PRJNA604975,SAMN18254465,SRR13991788,NA,Oxford
MMMOSAM:7d3e9261-139c-487c-94dd-ea4e22269ac5,PRJNA604975,SAMN18257112,SRR13991789,NA,Oxford
MMMOSAM:c3e9534e-3e3f-443f-9cb8-1802710a9e06,PRJNA604975,SAMN18254467,SRR13991790,NA,Oxford
MMMOSAM:7cea4a21-b9dc-4230-bc52-3568a0a1e1b1,PRJNA604975,SAMN18257115,SRR13991791,NA,Oxford
MMMOSAM:c3a8c5dd-7661-42c7-9c2e-f6c9f2d0cf68,PRJNA604975,SAMN18254468,SRR13991792,NA,Oxford
MMMOSAM:c393111f-4c37-43a9-9ace-8084542e2509,PRJNA604975,SAMN18254469,SRR13991793,NA,Oxford
MMMOSAM:7c8d72a5-cfe9-4ba9-a73d-225a3cbb2f13,PRJNA604975,SAMN18257117,SRR13991794,NA,Oxford
MMMOSAM:7c7843cc-7e5c-439e-9876-d00111b2a150,PRJNA604975,SAMN18257120,SRR13991795,NA,Oxford
MMMOSAM:7c749bf3-ddfc-4893-9968-304b2ccf801d,PRJNA604975,SAMN18257121,SRR13991796,NA,Oxford
MMMOSAM:c3435066-3c3a-47f7-9ac6-90a794813fef,PRJNA604975,SAMN18254473,SRR13991797,NA,Oxford
MMMOSAM:c32471ba-f0af-4992-bc0f-10fdabc3350d,PRJNA604975,SAMN18254474,SRR13991798,NA,Oxford
MMMOSAM:7c59be94-88a0-4e09-96b4-3870c671259c,PRJNA604975,SAMN18257122,SRR13991799,NA,Oxford
MMMOSAM:c31c65a4-6a6f-4be0-b53b-49e8094d1989,PRJNA604975,SAMN18254476,SRR13991800,NA,Oxford
MMMOSAM:7c04d6dc-ab52-4b08-ac58-f3fb216d0ea8,PRJNA604975,SAMN18257125,SRR13991801,NA,Oxford
MMMOSAM:c2c82a7f-dda6-452b-908e-2ca3854bdedb,PRJNA604975,SAMN18254478,SRR13991802,NA,Oxford
MMMOSAM:c2c52177-cb8d-4ae3-840f-b2fb2f271b4e,PRJNA604975,SAMN18254479,SRR13991803,NA,Oxford
MMMOSAM:7bff11f2-5881-4442-87ef-30070b0284d2,PRJNA604975,SAMN18257127,SRR13991804,NA,Oxford
MMMOSAM:7bc90267-6b4a-4ecc-9bdc-2fc82cc69692,PRJNA604975,SAMN18257130,SRR13991805,NA,Oxford
MMMOSAM:7bb77a24-84ef-4ea7-a621-c66eb14937ad,PRJNA604975,SAMN18257132,SRR13991806,NA,Oxford
MMMOSAM:c24f6890-0996-425d-af4f-0d96afc373e9,PRJNA604975,SAMN18254483,SRR13991807,NA,Oxford
MMMOSAM:c226d7ae-62bc-4ee3-b6fe-f4b75e2b518c,PRJNA604975,SAMN18254484,SRR13991808,NA,Oxford
MMMOSAM:7b651a58-7cad-448b-8ae9-42d784f97bba,PRJNA604975,SAMN18257135,SRR13991809,NA,Oxford
MMMOSAM:277e7b8d-5198-46fe-9a4f-2d6e7ebdd727,PRJNA604975,SAMN18262976,SRR13991810,NA,Oxford
MMMOSAM:271d6c19-8f01-49bd-8763-b765d33da00c,PRJNA604975,SAMN18262979,SRR13991811,NA,Oxford
MMMOSAM:27089b40-c3de-4621-9ae1-cdd53630e2f9,PRJNA604975,SAMN18262981,SRR13991812,NA,Oxford
MMMOSAM:63a31418-37b1-41b6-acf6-9f1aa9bf1d62,PRJNA604975,SAMN18257342,SRR13991813,NA,Oxford
MMMOSAM:63829e66-4023-4af2-b87b-eb65884af07c,PRJNA604975,SAMN18257343,SRR13991814,NA,Oxford
MMMOSAM:2689a1c8-ae9e-4f7b-bc2c-0ddc73053a02,PRJNA604975,SAMN18262984,SRR13991815,NA,Oxford
MMMOSAM:634cd467-b8a3-4fed-8d17-753911cbcc65,PRJNA604975,SAMN18257345,SRR13991816,NA,Oxford
MMMOSAM:267d42ae-bbec-4a60-8c3a-c55d64484b64,PRJNA604975,SAMN18262985,SRR13991817,NA,Oxford
MMMOSAM:63303e97-9d87-4442-94bf-aa2340a4f294,PRJNA604975,SAMN18257347,SRR13991818,NA,Oxford
MMMOSAM:6300e97f-2ea8-4e20-8754-6404476e5fda,PRJNA604975,SAMN18257348,SRR13991819,NA,Oxford
MMMOSAM:267c2fd1-4c1c-4f57-a579-a419ee970415,PRJNA604975,SAMN18262986,SRR13991820,NA,Oxford
MMMOSAM:261017a0-0b63-433d-87ae-ee5f3e3e6056,PRJNA604975,SAMN18262988,SRR13991821,NA,Oxford
MMMOSAM:260d4691-7e16-4548-a392-bcf2b20e104b,PRJNA604975,SAMN18262989,SRR13991822,NA,Oxford
MMMOSAM:625e7ad7-0265-47d4-9b83-1ee617ae8200,PRJNA604975,SAMN18257352,SRR13991823,NA,Oxford
MMMOSAM:6248bdd3-4d15-4859-8bd4-071a3cd4c65d,PRJNA604975,SAMN18257353,SRR13991824,NA,Oxford
MMMOSAM:62326bad-b05f-4295-b85d-f0d7100f6213,PRJNA604975,SAMN18257355,SRR13991825,NA,Oxford
MMMOSAM:25c0eba8-5eaa-408f-b5bf-337691f2bee6,PRJNA604975,SAMN18262991,SRR13991826,NA,Oxford
MMMOSAM:6208a686-1b12-417d-9600-41ef5ff6e7c1,PRJNA604975,SAMN18257357,SRR13991827,NA,Oxford
MMMOSAM:6200c8e2-1c54-4258-bfd7-c1b2b401b544,PRJNA604975,SAMN18257358,SRR13991828,NA,Oxford
MMMOSAM:25bd9719-0055-44ad-a122-c490f08044b6,PRJNA604975,SAMN18262992,SRR13991829,NA,Oxford
MMMOSAM:259345b7-1f69-4f93-bf07-7dbcdc415ddc,PRJNA604975,SAMN18262993,SRR13991830,NA,Oxford
MMMOSAM:25769f92-0939-4820-99a2-45bad11db27d,PRJNA604975,SAMN18262995,SRR13991831,NA,Oxford
MMMOSAM:61ab8289-7318-4139-9f1a-9936b9b5cc25,PRJNA604975,SAMN18257362,SRR13991832,NA,Oxford
MMMOSAM:619cef82-709a-4f53-87d9-36a32b49c404,PRJNA604975,SAMN18257363,SRR13991833,NA,Oxford
MMMOSAM:25578262-3735-4615-b374-47a177b0ec79,PRJNA604975,SAMN18262998,SRR13991834,NA,Oxford
MMMOSAM:24e1907d-b1a2-4872-a014-acf9be30236e,PRJNA604975,SAMN18263000,SRR13991835,NA,Oxford
MMMOSAM:24890a1f-4aea-4448-b2b1-d7ada089d225,PRJNA604975,SAMN18263002,SRR13991836,NA,Oxford
MMMOSAM:61522f77-162f-40cf-af3f-fcd31ef56c28,PRJNA604975,SAMN18257367,SRR13991837,NA,Oxford
MMMOSAM:cf854b97-65e6-48e0-9f3c-145b3b9515eb,PRJNA604975,SAMN18254359,SRR13991838,NA,Oxford
MMMOSAM:cf724ae2-73ed-4d86-b140-2c0d3ab76a7f,PRJNA604975,SAMN18254362,SRR13991839,NA,Oxford
MMMOSAM:cf67d1db-d5c7-4f26-af59-ea79c7c59327,PRJNA604975,SAMN18254363,SRR13991840,NA,Oxford
MMMOSAM:cf66faa9-8715-4414-8b45-b8532725222a,PRJNA604975,SAMN18254364,SRR13991841,NA,Oxford
MMMOSAM:cf281ea8-364f-4632-bf86-66e41f975384,PRJNA604975,SAMN18254367,SRR13991842,NA,Oxford
MMMOSAM:cf154b21-dbb4-41cf-a960-509af455d602,PRJNA604975,SAMN18254368,SRR13991843,NA,Oxford
MMMOSAM:cec449a2-1764-4e66-8acb-48ff21835d95,PRJNA604975,SAMN18254371,SRR13991844,NA,Oxford
MMMOSAM:ceb5d16e-c1cb-4ccb-8acd-b0a7e43e5e7e,PRJNA604975,SAMN18254372,SRR13991845,NA,Oxford
MMMOSAM:ce971fb8-782f-4786-8b76-d7841575153c,PRJNA604975,SAMN18254373,SRR13991846,NA,Oxford
MMMOSAM:ce0e099d-97fe-4afb-a37e-35e95b629c83,PRJNA604975,SAMN18254376,SRR13991847,NA,Oxford
MMMOSAM:cdfc8149-1e3f-4a01-a75e-0badb2b2eb12,PRJNA604975,SAMN18254377,SRR13991848,NA,Oxford
MMMOSAM:cdfb9535-cc4a-42a2-9e2f-84e9bdbef112,PRJNA604975,SAMN18254378,SRR13991849,NA,Oxford
MMMOSAM:cdb6f089-ef88-42c1-969a-95c19e9862c8,PRJNA604975,SAMN18254381,SRR13991850,NA,Oxford
MMMOSAM:cd87f926-88ea-42a7-8554-8cd5123d9390,PRJNA604975,SAMN18254383,SRR13991851,NA,Oxford
MMMOSAM:cd619821-9507-472e-af39-b72c55839732,PRJNA604975,SAMN18254386,SRR13991852,NA,Oxford
MMMOSAM:cd58e655-96b0-41b2-814f-8bc62b6ec0f5,PRJNA604975,SAMN18254387,SRR13991853,NA,Oxford
MMMOSAM:61059306-a310-445b-97cf-bb9e8c1c8765,PRJNA604975,SAMN18257370,SRR13991854,NA,Oxford
MMMOSAM:60a34c82-d62d-4e74-91c1-5098bdd9d539,PRJNA604975,SAMN18257371,SRR13991855,NA,Oxford
MMMOSAM:60228878-b1cd-4049-99de-4252dd026082,PRJNA604975,SAMN18257374,SRR13991856,NA,Oxford
MMMOSAM:a8f5da1e-146d-481f-8b0a-9de4c3f85339,PRJNA604975,SAMN18254735,SRR13991857,NA,Oxford
MMMOSAM:4b890d60-74b3-40ee-8b08-5ed464ad0cc7,PRJNA604975,SAMN18257721,SRR13991858,NA,Oxford
MMMOSAM:10ee6c93-6c0a-48a2-aa11-c05ec1ec05ac,PRJNA604975,SAMN18263165,SRR13991859,NA,Oxford
MMMOSAM:4b4145a9-becd-4218-9381-c8fb6ddce176,PRJNA604975,SAMN18257723,SRR13991860,NA,Oxford
MMMOSAM:10cee15d-06e2-4ae2-9155-2f0581ef0a3a,PRJNA604975,SAMN18263167,SRR13991861,NA,Oxford
MMMOSAM:4ae927f3-1c11-4c94-8691-8d6096cc7d59,PRJNA604975,SAMN18257725,SRR13991862,NA,Oxford
MMMOSAM:4ad2d72c-00e8-4848-9db7-36a92da58584,PRJNA604975,SAMN18257726,SRR13991863,NA,Oxford
MMMOSAM:105967b4-24f8-4f48-8816-fb5adf18c016,PRJNA604975,SAMN18263170,SRR13991864,NA,Oxford
MMMOSAM:10554175-1812-4506-a177-a0d0c0206ac0,PRJNA604975,SAMN18263172,SRR13991865,NA,Oxford
MMMOSAM:1004c54f-856d-4ae0-aa82-f3d7c96646df,PRJNA604975,SAMN18263175,SRR13991866,NA,Oxford
MMMOSAM:4a775a25-3adb-45be-bd7d-f9ca5dcb5f83,PRJNA604975,SAMN18257730,SRR13991867,NA,Oxford
MMMOSAM:4a28d178-c986-4457-8b15-dd0735f89b7a,PRJNA604975,SAMN18257731,SRR13991868,NA,Oxford
MMMOSAM:0fa72022-7976-4b12-b489-184837a1cc88,PRJNA604975,SAMN18263177,SRR13991869,NA,Oxford
MMMOSAM:0f7ad75e-b243-4559-901e-ae101643398f,PRJNA604975,SAMN18263180,SRR13991870,NA,Oxford
MMMOSAM:0f4817b8-0985-4f92-abd7-e1d2419f0414,PRJNA604975,SAMN18263182,SRR13991871,NA,Oxford
MMMOSAM:4993cdee-578c-4a59-81af-223c38fd0b52,PRJNA604975,SAMN18257735,SRR13991872,NA,Oxford
MMMOSAM:497265a0-c25b-429a-929c-699a6bd6d9f1,PRJNA604975,SAMN18257736,SRR13991873,NA,Oxford
MMMOSAM:0e53eb46-f343-42a6-9fb8-8deacb4a7ea7,PRJNA604975,SAMN18263185,SRR13991874,NA,Oxford
MMMOSAM:494a6ed7-4547-489b-826b-46c1b5baefe4,PRJNA604975,SAMN18257738,SRR13991875,NA,Oxford
MMMOSAM:0df2bfbf-ae2f-40fd-84c7-9c89c2393d12,PRJNA604975,SAMN18263187,SRR13991876,NA,Oxford
MMMOSAM:48847f46-090a-4cf2-af9f-d6ba161c75b3,PRJNA604975,SAMN18257740,SRR13991877,NA,Oxford
MMMOSAM:0deb797c-c6c0-4c93-a4d6-7fd43f345082,PRJNA604975,SAMN18263190,SRR13991878,NA,Oxford
MMMOSAM:484e70d3-8286-4845-9a7d-636e8845cf2b,PRJNA604975,SAMN18257741,SRR13991879,NA,Oxford
MMMOSAM:0dbf1f43-cce7-4d7d-a978-b8c6b0c2ffd6,PRJNA604975,SAMN18263192,SRR13991880,NA,Oxford
MMMOSAM:481920da-a029-46f5-b5b9-def104b41f39,PRJNA604975,SAMN18257743,SRR13991881,NA,Oxford
MMMOSAM:47e9136d-c569-49ef-b428-f3cb2a1b2e0b,PRJNA604975,SAMN18257744,SRR13991882,NA,Oxford
MMMOSAM:0d69c4c6-b873-4ea2-bb82-5dae5ce4792f,PRJNA604975,SAMN18263195,SRR13991883,NA,Oxford
MMMOSAM:0d5ea41a-d1b8-4205-b92a-dd373775dfc1,PRJNA604975,SAMN18263196,SRR13991884,NA,Oxford
MMMOSAM:0d3f3676-6166-42d4-8156-3f0e3f1d85d7,PRJNA604975,SAMN18263199,SRR13991885,NA,Oxford
MMMOSAM:ff9f4026-6748-42d5-90db-9391a46808a7,PRJNA604975,SAMN18253929,SRR13991886,NA,Oxford
MMMOSAM:ff919574-5a48-48b0-bd7d-4bbaaa87b88c,PRJNA604975,SAMN18253930,SRR13991887,NA,Oxford
MMMOSAM:acb377c2-ec1b-4cc6-ba12-fbc32918ddfb,PRJNA604975,SAMN18254694,SRR13991888,NA,Oxford
MMMOSAM:ac5318db-1909-44e6-9879-f9abb24aaae7,PRJNA604975,SAMN18254697,SRR13991889,NA,Oxford
MMMOSAM:ac2c2e62-f4e4-487a-b034-db2a05f41fb3,PRJNA604975,SAMN18254699,SRR13991890,NA,Oxford
MMMOSAM:ff353a4d-634d-4bac-9b79-5a88dc833cc8,PRJNA604975,SAMN18253934,SRR13991891,NA,Oxford
MMMOSAM:ff27ad67-c788-415d-9469-ae35d3814762,PRJNA604975,SAMN18253935,SRR13991892,NA,Oxford
MMMOSAM:abe419d7-db3a-4ed4-a599-8ce5dd08334c,PRJNA604975,SAMN18254702,SRR13991893,NA,Oxford
MMMOSAM:febd419c-9284-4714-b6e7-f8654fbf8516,PRJNA604975,SAMN18253937,SRR13991894,NA,Oxford
MMMOSAM:abdbc0db-8027-42a1-ab67-7fd66d7574dd,PRJNA604975,SAMN18254703,SRR13991895,NA,Oxford
MMMOSAM:fe7f4ff1-db01-4c78-b0b2-c2d7fa4a10f2,PRJNA604975,SAMN18253939,SRR13991896,NA,Oxford
MMMOSAM:fe401a46-a02e-4fba-b9cb-6204c774f215,PRJNA604975,SAMN18253940,SRR13991897,NA,Oxford
MMMOSAM:abb1f979-0a75-41fc-8e6c-1636782cd461,PRJNA604975,SAMN18254704,SRR13991898,NA,Oxford
MMMOSAM:ab8420bc-62df-4acc-bcd0-55b9b197b9f7,PRJNA604975,SAMN18254707,SRR13991899,NA,Oxford
MMMOSAM:ab7d36f3-43ca-4ac5-ae71-682170001af4,PRJNA604975,SAMN18254709,SRR13991900,NA,Oxford
MMMOSAM:fd8e70c4-52da-4a3b-92e9-9d5207e520aa,PRJNA604975,SAMN18253944,SRR13991901,NA,Oxford
MMMOSAM:fd8938a0-10a9-4c69-933e-68d0e05a71b3,PRJNA604975,SAMN18253945,SRR13991902,NA,Oxford
MMMOSAM:aabe0b6e-2595-4839-8965-9fd60a4249d8,PRJNA604975,SAMN18254712,SRR13991903,NA,Oxford
MMMOSAM:fd6b1bba-1184-44ce-8f6b-06fd2c549f5c,PRJNA604975,SAMN18253947,SRR13991904,NA,Oxford
MMMOSAM:aabcf927-64e7-4c0b-813c-d1a0313974f1,PRJNA604975,SAMN18254713,SRR13991905,NA,Oxford
MMMOSAM:fd5fce5c-0d2f-413d-953a-89a31c047dc0,PRJNA604975,SAMN18253949,SRR13991906,NA,Oxford
MMMOSAM:fd3e16de-57e2-496b-81c3-d8a91b5219df,PRJNA604975,SAMN18253950,SRR13991907,NA,Oxford
MMMOSAM:aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6,PRJNA604975,SAMN18254714,SRR13991908,NA,Oxford
MMMOSAM:fd0f38ff-d2b0-454f-b5c3-ea0ba6034a99,PRJNA604975,SAMN18253952,SRR13991909,NA,Oxford
MMMOSAM:aa41eb19-39fe-49ab-969b-4ea92a4ec8aa,PRJNA604975,SAMN18254717,SRR13991910,NA,Oxford
MMMOSAM:fce25bb2-9aea-4f42-8678-915c5c22a7dd,PRJNA604975,SAMN18253954,SRR13991911,NA,Oxford
MMMOSAM:fcc9c841-41e7-45c9-867c-fa78bad0b710,PRJNA604975,SAMN18253955,SRR13991912,NA,Oxford
MMMOSAM:a9cf4f54-692a-42f7-a2f3-f102fcd73421,PRJNA604975,SAMN18254719,SRR13991913,NA,Oxford
MMMOSAM:a8ce0abb-9d73-48ca-bf41-5a813b4a2ab0,PRJNA604975,SAMN18254736,SRR13991914,NA,Oxford
MMMOSAM:600f84be-5ef9-4d06-a23b-dc7160067ede,PRJNA604975,SAMN18257375,SRR13991915,NA,Oxford
MMMOSAM:5fd8a14c-a035-424c-9b60-448ebfaa0a2f,PRJNA604975,SAMN18257376,SRR13991916,NA,Oxford
MMMOSAM:5f750c60-a79b-44bb-96b2-092d5cc4923b,PRJNA604975,SAMN18257379,SRR13991917,NA,Oxford
MMMOSAM:a8a50c4f-023e-4263-a152-4f45e73517ef,PRJNA604975,SAMN18254740,SRR13991918,NA,Oxford
MMMOSAM:a88e4eb4-1945-41e3-91d6-5c0627f2ffcd,PRJNA604975,SAMN18254741,SRR13991919,NA,Oxford
MMMOSAM:5f6630ce-bbca-4d07-928a-58752bd8b9e1,PRJNA604975,SAMN18257380,SRR13991920,NA,Oxford
MMMOSAM:5f54b08a-4b3f-4bff-81f7-1d6e06d7848a,PRJNA604975,SAMN18257381,SRR13991921,NA,Oxford
MMMOSAM:5f3226db-ee71-45a8-9412-2d4d100bf44c,PRJNA604975,SAMN18257384,SRR13991922,NA,Oxford
MMMOSAM:a8289f05-490e-497b-ab14-9ec9014942f4,PRJNA604975,SAMN18254745,SRR13991923,NA,Oxford
MMMOSAM:a80bca85-8890-4ee6-a1ed-649e64029d23,PRJNA604975,SAMN18254746,SRR13991924,NA,Oxford
MMMOSAM:5f2c4304-668b-47d0-9546-0e874923342e,PRJNA604975,SAMN18257386,SRR13991925,NA,Oxford
MMMOSAM:5efa9330-68f2-4cbf-b4fa-68661d1a2b70,PRJNA604975,SAMN18257389,SRR13991926,NA,Oxford
MMMOSAM:5eb3535a-590b-405e-b5a1-313b5865714b,PRJNA604975,SAMN18257391,SRR13991927,NA,Oxford
MMMOSAM:a799c10b-965d-4045-8721-e09d3be2e96c,PRJNA604975,SAMN18254750,SRR13991928,NA,Oxford
MMMOSAM:a795752e-0c0f-49f8-b0f3-700184fbc97f,PRJNA604975,SAMN18254751,SRR13991929,NA,Oxford
MMMOSAM:5e6d332e-2c0b-4ff7-923a-e6272f22e4e7,PRJNA604975,SAMN18257394,SRR13991930,NA,Oxford
MMMOSAM:5e54d095-2a76-472b-9f2a-71fdcdd1faf9,PRJNA604975,SAMN18257395,SRR13991931,NA,Oxford
MMMOSAM:5e460288-b657-4ae5-bbac-31112f7eed04,PRJNA604975,SAMN18257396,SRR13991932,NA,Oxford
MMMOSAM:a7126102-a641-4f6c-8187-bb5e78a312d7,PRJNA604975,SAMN18254755,SRR13991933,NA,Oxford
MMMOSAM:a7114170-33cd-4ead-885f-fd68be6d7d94,PRJNA604975,SAMN18254756,SRR13991934,NA,Oxford
MMMOSAM:5d7615b4-1608-4cba-b554-5da5c0e4a70d,PRJNA604975,SAMN18257399,SRR13991935,NA,Oxford
MMMOSAM:a6b8fa55-4f25-46d1-882a-b4d00bb47f7b,PRJNA604975,SAMN18254758,SRR13991936,NA,Oxford
MMMOSAM:5d687ab2-ef7d-4141-b249-b9ad6f03a091,PRJNA604975,SAMN18257401,SRR13991937,NA,Oxford
MMMOSAM:a66f3423-5755-43e9-9daa-5efea659c88d,PRJNA604975,SAMN18254760,SRR13991938,NA,Oxford
MMMOSAM:a64dc5a8-74be-4e85-903e-35f46d30c98e,PRJNA604975,SAMN18254761,SRR13991939,NA,Oxford
MMMOSAM:5d43eae9-0fda-4a7b-bd23-0133516b8bb8,PRJNA604975,SAMN18257404,SRR13991940,NA,Oxford
MMMOSAM:a6258a6a-f4b9-4234-96b1-845b8a967a26,PRJNA604975,SAMN18254763,SRR13991941,NA,Oxford
MMMOSAM:47a014dc-9efd-4e30-b3db-04552a5fe1d9,PRJNA604975,SAMN18257748,SRR13991942,NA,Oxford
MMMOSAM:479b24e4-e663-4b48-8806-32ab4a0d6787,PRJNA604975,SAMN18257749,SRR13991943,NA,Oxford
MMMOSAM:0d012261-0b9a-4476-bf82-71ca076be400,PRJNA604975,SAMN18263200,SRR13991944,NA,Oxford
MMMOSAM:0cee1931-3f3a-48be-a929-d2e9620b56e3,PRJNA604975,SAMN18263201,SRR13991945,NA,Oxford
MMMOSAM:0c778e58-1160-4370-a9c1-d5883cfcf632,PRJNA604975,SAMN18263204,SRR13991946,NA,Oxford
MMMOSAM:4784f012-8eff-48a5-b2da-2caea24257b0,PRJNA604975,SAMN18257753,SRR13991947,NA,Oxford
MMMOSAM:473df115-6b58-43a4-8805-fbcad0a4c6ad,PRJNA604975,SAMN18257754,SRR13991948,NA,Oxford
MMMOSAM:46f08c17-78e9-4324-9d08-23cb67dfd219,PRJNA604975,SAMN18257756,SRR13991949,NA,Oxford
MMMOSAM:46e46d4f-d048-4817-8590-11957b907f49,PRJNA604975,SAMN18257758,SRR13991950,NA,Oxford
MMMOSAM:46d6c440-47c8-49e6-9b6c-ce413370949c,PRJNA604975,SAMN18257759,SRR13991951,NA,Oxford
MMMOSAM:0c5ac3a3-34f9-4f99-b054-bf6b05b0454a,PRJNA604975,SAMN18263206,SRR13991952,NA,Oxford
MMMOSAM:46a08ba8-4f5c-4f8c-a689-d053dfeaad0b,PRJNA604975,SAMN18257761,SRR13991953,NA,Oxford
